Program_Code,Institution_Name,departments,Programme_Name,Cutoff_2023,Cutoff_2022,Subject_1,Subject_2,Subject_3,Subject_4
1108145,KIBABII UNIVERSITY,Other,BACHELOR OF SOCIAL WORK,22.449,22.916,,,,
1470145,KAIMOSI FRIENDS UNIVERSITY,Other,BACHELOR OF SOCIAL WORK,22.449,24.532,,,,
1079146,KIRINYAGA UNIVERSITY,Business,BACHELOR OF ECONOMICS,18.831,19.914,MAT A(121):C+,ENG(101)/KIS(102):C,,
1082146,"MASINDE MULIRO UNIVERSITY OF
SCIENCE & TECHNOLOGY",Business,BACHELOR OF ECONOMICS,18.831,19.914,MAT A(121):C+,ENG(101)/KIS(102):C,,
1091146,TAITA TAVETA UNIVERSITY,Business,BACHELOR OF ECONOMICS,18.831,19.914,MAT A(121):C+,ENG(101)/KIS(102):C,,
1093146,UNIVERSITY OF EMBU,Business,BACHELOR OF ECONOMICS,18.831,19.914,MAT A(121):C+,ENG(101)/KIS(102):C,,
1111146,KENYATTA UNIVERSITY,Business,BACHELOR OF ECONOMICS,26.413,24.1,MAT A(121):C+,ENG(101)/KIS(102):C,,
1112146,TECHNICAL UNIVERSITY OF KENYA,Business,BACHELOR OF ECONOMICS,25.284,24.78,MAT A(121):C+,ENG(101)/KIS(102):C,,
1166146,SOUTH EASTERN KENYA UNIVERSITY,Business,BACHELOR OF ECONOMICS,18.831,19.914,MAT A(121):C+,ENG(101)/KIS(102):C,,
1170146,MACHAKOS UNIVERSITY,Business,BACHELOR OF ECONOMICS,18.831,19.914,MAT A(121):C+,ENG(101)/KIS(102):C,,
1244146,KARATINA UNIVERSITY,Business,BACHELOR OF ECONOMICS,18.831,19.914,MAT A(121):C+,ENG(101)/KIS(102):C,,
1249146,"JOMO KENYATTA UNIVERSITY OF
AGRICULTURE AND TECHNOLOGY",Business,BACHELOR OF ECONOMICS,27.073,22.977,MAT A(121):C+,ENG(101)/KIS(102):C,,
1263146,UNIVERSITY OF NAIROBI,Business,BACHELOR OF ECONOMICS,26.096,30.453,MAT A(121):C+,ENG(101)/KIS(102):C,,
1279146,MOUNT KENYA UNIVERSITY,Business,BACHELOR OF ECONOMICS,18.831,19.914,MAT A(121):C+,ENG(101)/KIS(102):C,,
1080146,CO-OPERATIVE UNIVERSITY OF KENYA,Business,BACHELOR OF SCIENCE IN ECONOMICS,18.831,19.914,MAT A(121):C+,ENG(101)/KIS(102):C,,
1164146,MULTIMEDIA UNIVERSITY OF KENYA,Business,BACHELOR OF SCIENCE IN ECONOMICS,18.831,19.914,MAT A(121):C+,ENG(101)/KIS(102):C,,
1165146,MAASAI MARA UNIVERSITY,Business,BACHELOR OF SCIENCE IN ECONOMICS,18.831,19.914,MAT A(121):C+,ENG(101)/KIS(102):C,,
1240146,"MERU UNIVERSITY OF SCIENCE AND
TECHNOLOGY",Business,BACHELOR OF SCIENCE IN ECONOMICS,18.831,19.914,MAT A(121):C+,ENG(101)/KIS(102):C,,
1470146,KAIMOSI FRIENDS UNIVERSITY,Business,BACHELOR OF SCIENCE IN ECONOMICS,18.831,19.914,MAT A(121):C+,ENG(101)/KIS(102):C,,
1570146,TURKANA UNIVERSITY COLLEGE,Business,BACHELOR OF SCIENCE IN ECONOMICS,18.831,19.914,MAT A(121):C+,ENG(101)/KIS(102):C,,
1111148,KENYATTA UNIVERSITY,IT,BACHELOR OF SCIENCE (RECORDS MANAGEMENT AND INFORMATION TECHNOLOGY),25.398,24.524,MAT A(121)/MAT B(122):C,,,
1169148,"KENYA HIGHLANDS EVANGELICAL
UNIVERSITY",IT,BACHELOR OF SCIENCE (RECORDS MANAGEMENT AND INFORMATION TECHNOLOGY),21.375,21.444,MAT A(121)/MAT B(122):C,,,
"PROG
CODE",INSTITUTION NAME,Other,PROGRAMME NAME,CUTOFF - 2023,CUTOFF - 2022,SUBJECT 1,SUBJECT 2,SUBJECT 3,SUBJECT 4
1249149,"JOMO KENYATTA UNIVERSITY OF
AGRICULTURE AND TECHNOLOGY",Pure Sciences,BACHELOR OF SCIENCE (PUBLIC ADMINISTRATION AND LEADERSHIP),24.193,29.89,,,,
1073150,RONGO UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE (INFORMATION SCIENCE),21.375,21.444,MAT A(121)/MAT B(122):C,,,
1112150,TECHNICAL UNIVERSITY OF KENYA,Pure Sciences,BACHELOR OF SCIENCE (INFORMATION SCIENCE),28.183,29.529,MAT A(121)/MAT B(122):C,,,
1165150,MAASAI MARA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE (INFORMATION SCIENCE),21.375,21.444,MAT A(121)/MAT B(122):C,,,
1082150,"MASINDE MULIRO UNIVERSITY OF
SCIENCE & TECHNOLOGY",Pure Sciences,BACHELOR OF SCIENCE (INFORMATION SCIENCES AND KNOWLEDGE MANAGEMENT),21.375,-,MAT A(121)/MAT B(122):C,,,
1118150,UNIVERSITY OF KABIANGA,Pure Sciences,BACHELOR OF SCIENCE (INFORMATION SCIENCES AND KNOWLEDGE MANAGEMENT),21.375,21.444,MAT A(121)/MAT B(122):C,,,
1253150,MOI UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE (INFORMATION SCIENCES),21.375,21.444,MAT A(121)/MAT B(122):C,,,
1063150,TECHNICAL UNIVERSITY OF MOMBASA,Pure Sciences,BACHELOR OF SCIENCE IN INFORMATION SCIENCE,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1077150,KENYA METHODIST UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE IN INFORMATION SCIENCE,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1105233,CHUKA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE IN INFORMATION SCIENCE,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1240150,"MERU UNIVERSITY OF SCIENCE AND
TECHNOLOGY",Pure Sciences,BACHELOR OF SCIENCE IN INFORMATION SCIENCE,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1279150,MOUNT KENYA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE IN INFORMATION SCIENCE,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1096150,GARISSA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE IN INFORMATION SCIENCES,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1087151,KISII UNIVERSITY,Business,BACHELOR OF BUSINESS AND MANAGEMENT,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1073151,RONGO UNIVERSITY,Business,BACHELOR OF BUSINESS MANAGEMENT,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1079151,KIRINYAGA UNIVERSITY,Business,BACHELOR OF BUSINESS MANAGEMENT,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1080151,CO-OPERATIVE UNIVERSITY OF KENYA,Business,BACHELOR OF BUSINESS MANAGEMENT,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1096151,GARISSA UNIVERSITY,Business,BACHELOR OF BUSINESS MANAGEMENT,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1108151,KIBABII UNIVERSITY,Business,BACHELOR OF BUSINESS MANAGEMENT,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1114151,UNIVERSITY OF ELDORET,Business,BACHELOR OF BUSINESS MANAGEMENT,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1169151,"KENYA HIGHLANDS EVANGELICAL
UNIVERSITY",Business,BACHELOR OF BUSINESS MANAGEMENT,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1244151,KARATINA UNIVERSITY,Business,BACHELOR OF BUSINESS MANAGEMENT,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1253151,MOI UNIVERSITY,Business,BACHELOR OF BUSINESS MANAGEMENT,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1279151,MOUNT KENYA UNIVERSITY,Business,BACHELOR OF BUSINESS MANAGEMENT,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1530151,"MARIST INTERNATIONAL UNIVERSITY
COLLEGE",Business,BACHELOR OF BUSINESS MANAGEMENT,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1570151,TURKANA UNIVERSITY COLLEGE,Business,BACHELOR OF BUSINESS MANAGEMENT,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1600151,ALUPE UNIVERSITY,Business,BACHELOR OF BUSINESS MANAGEMENT,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1700151,BOMET UNIVERSITY COLLEGE,Business,BACHELOR OF BUSINESS MANAGEMENT,21.375,21.444,MAT A(121)/MAT B(122):C,,,
3895151,ISLAMIC UNIVERSITY OF KENYA,Business,BACHELOR OF BUSINESS MANAGEMENT,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1515151,TOM MBOYA UNIVERSITY,Pure Sciences,"BACHELOR OF SCIENCE IN MARKETING, WITH IT",-,-,MAT A(121)/MAT B(122):C,,,
1181151,"UNIVERSITY OF EASTERN AFRICA,
BARATON",Business,BACHELOR OF BUSINESS ADMINISTRATION IN MANAGEMENT,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1500151,THE EAST AFRICAN UNIVERSITY,Business,BACHELOR OF BUSINESS ADMINISTRATION,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1229151,MASENO UNIVERSITY,Pure Sciences,"BACHELOR OF SCIENCE IN MARKETING MANAGEMENT, WITH IT",21.375,21.444,MAT A(121)/MAT B(122):C,,,
1087152,KISII UNIVERSITY,Other,BACHELOR OF SECRETARIAL MANAGEMENT AND ADMINISTRATION,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1063153,TECHNICAL UNIVERSITY OF MOMBASA,Business,BACHELOR IN BUSINESS ADMINISTRATION,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1077153,KENYA METHODIST UNIVERSITY,Business,BACHELOR IN BUSINESS ADMINISTRATION,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1090153,SCOTT CHRISTIAN UNIVERSITY,Business,BACHELOR IN BUSINESS ADMINISTRATION,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1107153,ST PAULS UNIVERSITY,Business,BACHELOR IN BUSINESS ADMINISTRATION,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1119153,AFRICA INTERNATIONAL UNIVERSITY,Business,BACHELOR IN BUSINESS ADMINISTRATION,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1555153,"KENYA ASSEMBLIES OF GOD EAST
UNIVERSITY",Business,BACHELOR IN BUSINESS ADMINISTRATION,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1060153,RIARA UNIVERSITY,Business,BACHELOR OF BUSINESS ADMINISTRATION,24.913,24.258,MAT A(121)/MAT B(122):C,,,
"PROG
CODE",INSTITUTION NAME,Other,PROGRAMME NAME,CUTOFF - 2023,CUTOFF - 2022,SUBJECT 1,SUBJECT 2,SUBJECT 3,SUBJECT 4
1173153,"DEDAN KIMATHI UNIVERSITY OF
TECHNOLOGY",Business,BACHELOR OF BUSINESS ADMINISTRATION,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1196153,"PRESBYTERIAN UNIVERSITY OF EAST
AFRICA",Business,BACHELOR OF BUSINESS ADMINISTRATION,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1240153,"MERU UNIVERSITY OF SCIENCE AND
TECHNOLOGY",Business,BACHELOR OF BUSINESS ADMINISTRATION,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1229153,MASENO UNIVERSITY,Business,BACHELOR OF BUSINESS ADMINISTRATION (WITH IT),21.375,21.444,MAT A(121)/MAT B(122):C,,,
1515153,TOM MBOYA UNIVERSITY,Business,BACHELOR OF BUSINESS ADMINISTRATION (WITH IT),21.375,21.444,MAT A(121)/MAT B(122):C,,,
1053153,"JARAMOGI OGINGA ODINGA UNIVERSITY
OF SCIENCE AND TECHNOLOGY",Business,BACHELOR OF BUSINESS ADMINISTRATION WITH IT,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1181153,"UNIVERSITY OF EASTERN AFRICA,
BARATON",Business,BACHELOR IN BUSINESS ADMINISTRATION IN MARKETING,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1063154,TECHNICAL UNIVERSITY OF MOMBASA,Business,BACHELOR OF BUSINESS AND OFFICE MANAGEMENT,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1181154,"UNIVERSITY OF EASTERN AFRICA,
BARATON",Business,BACHELOR OF BUSINESS ADMINISTRATION IN OFFICE ADMINISTRATION,21.375,21.444,MAT A(121)/MAT B(122):C,,,
1053155,"JARAMOGI OGINGA ODINGA UNIVERSITY
OF SCIENCE AND TECHNOLOGY",Education,"BACHELOR OF EDUCATION (SPECIAL NEEDS EDUCATION, WITH IT)",26.909,28.514,BIO(231)/GSC(237):C+,"MAT A(121)/MAT
B(122)/PHY(232)/CHE(233)/
GEO(312):C+",,
1229155,MASENO UNIVERSITY,Education,"BACHELOR OF EDUCATION (SPECIAL NEEDS EDUCATION, WITH IT)",32.47,34.202,BIO(231)/GSC(237):C+,"MAT A(121)/MAT
B(122)/PHY(232)/CHE(233)/
GEO(312):C+",,
1515155,TOM MBOYA UNIVERSITY,Education,"BACHELOR OF EDUCATION (SPECIAL NEEDS EDUCATION, WITH IT)",24.218,22.358,BIO(231)/GSC(237):C+,"MAT A(121)/MAT
B(122)/PHY(232)/CHE(233)/
GEO(312):C+",,
1077155,KENYA METHODIST UNIVERSITY,Education,BACHELOR OF EDUCATION (SPECIAL NEEDS EDUCATION),-,22.358,BIO(231)/GSC(237):C+,"MAT A(121)/MAT
B(122)/PHY(232)/CHE(233)/
GEO(312):C+",,
1087155,KISII UNIVERSITY,Education,BACHELOR OF EDUCATION (SPECIAL NEEDS EDUCATION),23.659,22.358,BIO(231)/GSC(237):C+,"MAT A(121)/MAT
B(122)/PHY(232)/CHE(233)/
GEO(312):C+",,
1111155,KENYATTA UNIVERSITY,Education,BACHELOR OF EDUCATION (SPECIAL NEEDS EDUCATION),34.963,37.278,BIO(231)/GSC(237):C+,"MAT A(121)/MAT
B(122)/PHY(232)/CHE(233)/
GEO(312):C+",,
1114155,UNIVERSITY OF ELDORET,Education,BACHELOR OF EDUCATION (SPECIAL NEEDS EDUCATION),27.999,31.266,BIO(231)/GSC(237):C+,"MAT A(121)/MAT
B(122)/PHY(232)/CHE(233)/
GEO(312):C+",,
1117155,PWANI UNIVERSITY,Education,BACHELOR OF EDUCATION (SPECIAL NEEDS EDUCATION),25.847,30.257,BIO(231)/GSC(237):C+,"MAT A(121)/MAT
B(122)/PHY(232)/CHE(233)/
GEO(312):C+",,
1700155,BOMET UNIVERSITY COLLEGE,Education,BACHELOR OF EDUCATION (SPECIAL NEEDS EDUCATION),22.616,22.358,BIO(231)/GSC(237):C+,"MAT A(121)/MAT
B(122)/PHY(232)/CHE(233)/
GEO(312):C+",,
1073155,RONGO UNIVERSITY,Education,BACHELOR OF EDUCATION IN SPECIAL EDUCATION,24.65,25.498,BIO(231)/GSC(237):C+,"MAT A(121)/MAT
B(122)/PHY(232)/CHE(233)/
GEO(312):C+",,
1170155,MACHAKOS UNIVERSITY,Education,BACHELOR OF EDUCATION IN SPECIAL EDUCATION,24.064,25.732,BIO(231)/GSC(237):C+,"MAT A(121)/MAT
B(122)/PHY(232)/CHE(233)/
GEO(312):C+",,
1107155,ST PAULS UNIVERSITY,Education,BACHELOR OF EDUCATION IN SPECIAL NEEDS EDUCATION,21.858,22.358,BIO(231)/GSC(237):C+,"MAT A(121)/MAT
B(122)/PHY(232)/CHE(233)/
GEO(312):C+",,
1165156,MAASAI MARA UNIVERSITY,Education,BACHELOR OF EDUCATION (ARTS)WITH SPECIAL NEEDS EDUCATION,21.858,23.328,BIO(231)/GSC(237):C+,"MAT A(121)/MAT
B(122)/PHY(232)/CHE(233)/
GEO(312):C+",,
"PROG
CODE",INSTITUTION NAME,Other,PROGRAMME NAME,CUTOFF - 2023,CUTOFF - 2022,SUBJECT 1,SUBJECT 2,SUBJECT 3,SUBJECT 4
1244156,KARATINA UNIVERSITY,Education,BACHELOR OF EDUCATION (ARTS)WITH SPECIAL NEEDS EDUCATION,21.858,23.76,BIO(231)/GSC(237):C+,"MAT A(121)/MAT
B(122)/PHY(232)/CHE(233)/
GEO(312):C+",,
1246157,MURANG'A UNIVERSITY OF TECHNOLOGY,Pure Sciences,BACHELOR OF SCIENCE (TOURISM MANAGEMENT),21.375,23.085,,,,
1063157,TECHNICAL UNIVERSITY OF MOMBASA,Pure Sciences,BACHELOR OF SCIENCE IN TOURISM MANAGEMENT,23.801,26.594,,,,
1600157,ALUPE UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE IN TOURISM MANAGEMENT,-,-,,,,
1073157,RONGO UNIVERSITY,Hospitality & Tourism,BACHELOR OF TOURISM MANAGEMENT,22.806,24.248,,,,
1105222,CHUKA UNIVERSITY,Hospitality & Tourism,BACHELOR OF TOURISM MANAGEMENT,24.284,26.854,,,,
1114157,UNIVERSITY OF ELDORET,Hospitality & Tourism,BACHELOR OF TOURISM MANAGEMENT,23.155,25.923,,,,
1118157,UNIVERSITY OF KABIANGA,Hospitality & Tourism,BACHELOR OF TOURISM MANAGEMENT,21.375,23.184,,,,
1165157,MAASAI MARA UNIVERSITY,Hospitality & Tourism,BACHELOR OF TOURISM MANAGEMENT,25.915,27.905,,,,
1244157,KARATINA UNIVERSITY,Hospitality & Tourism,BACHELOR OF TOURISM MANAGEMENT,21.375,22.836,,,,
1253157,MOI UNIVERSITY,Hospitality & Tourism,BACHELOR OF TOURISM MANAGEMENT,22.394,25.632,,,,
1112157,TECHNICAL UNIVERSITY OF KENYA,Hospitality & Tourism,BACHELOR OF TECHNOLOGY (TOURISM MANAGEMENT),28.064,31.035,,,,
1090158,SCOTT CHRISTIAN UNIVERSITY,Other,BACHELOR OF INFORMATION COMMUNICATION TECHNOLOGY,18.814,18.638,MAT A(121):C,ENG(101)/KIS(102):C,,
1053158,"JARAMOGI OGINGA ODINGA UNIVERSITY
OF SCIENCE AND TECHNOLOGY",Pure Sciences,BACHELOR OF SCIENCE (INFORMATION AND COMMUNICATION TECHNOLOGY),24.975,22.415,MAT A(121):C,ENG(101)/KIS(102):C,,
1103158,KCA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE (INFORMATION AND COMMUNICATION TECHNOLOGY),22.216,18.638,MAT A(121):C,ENG(101)/KIS(102):C,,
1176158,LAIKIPIA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE (INFORMATION AND COMMUNICATION TECHNOLOGY),22.972,18.638,MAT A(121):C,ENG(101)/KIS(102):C,,
1063158,TECHNICAL UNIVERSITY OF MOMBASA,Other,BACHELOR OF TECHNOLOGY IN INFORMATION & COMMUNICATION TECHNOLOGY,26.749,25.451,MAT A(121):C,ENG(101)/KIS(102):C,,
1229158,MASENO UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE (INFORMATION AND COMMUNICATION TECHNOLOGY MANAGEMENT),28.658,29.767,MAT A(121):C,ENG(101)/KIS(102):C,,
1118159,UNIVERSITY OF KABIANGA,Arts & Humanities,BACHELOR OF ARTS (PUBLIC ADMINISTRATION),22.449,27.264,,,,
1170159,MACHAKOS UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS (PUBLIC ADMINISTRATION),24.352,28.888,,,,
1246159,MURANG'A UNIVERSITY OF TECHNOLOGY,Arts & Humanities,BACHELOR OF ARTS (PUBLIC ADMINISTRATION),22.449,23.907,,,,
1111160,KENYATTA UNIVERSITY,Arts & Humanities,BACHELOR OF MUSIC,25.152,29.138,MUC(511):C+,,,
1112160,TECHNICAL UNIVERSITY OF KENYA,Arts & Humanities,BACHELOR OF MUSIC,23.417,26.195,MUC(511):C+,,,
1061160,KABARAK UNIVERSITY,Arts & Humanities,BACHELOR OF MUSIC THEORY AND COMPOSITION,23.417,22.829,MUC(511):C+,,,
1229161,MASENO UNIVERSITY,Arts & Humanities,"BACHELOR OF ARTS (MUSIC, WITH IT)",23.417,22.829,MUC(511):C+,,,
1087161,KISII UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS (MUSIC),23.417,22.829,MUC(511):C+,,,
1162161,DAYSTAR UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS (MUSIC),23.417,-,MUC(511):C+,,,
1181161,"UNIVERSITY OF EASTERN AFRICA,
BARATON",Arts & Humanities,BACHELOR OF ARTS (MUSIC),23.417,22.829,MUC(511):C+,,,
1253161,MOI UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS (MUSIC),23.417,22.829,MUC(511):C+,,,
1111162,KENYATTA UNIVERSITY,Education,BACHELOR OF EDUCATION (ARTS)MUSIC,27.617,29.441,MUC(511):C+,"ENG(101)/KIS(102)/MAT
A(121)/MAT
B(122)/HAG(311)/GEO(312)
/CRE(313)/IRE(314)/HRE(31
5)/SEE(316)/HSC(441)/ARD(
442)/CMP(451)/FRE(501)/G
ER(502)/ARB(503)/KSL(504)
/MUC(511)/ACC(561)/COM
(562)/BST(565):C+",,
"PROG
CODE",INSTITUTION NAME,Other,PROGRAMME NAME,CUTOFF - 2023,CUTOFF - 2022,SUBJECT 1,SUBJECT 2,SUBJECT 3,SUBJECT 4
1229162,MASENO UNIVERSITY,Education,"BACHELOR OF EDUCATION (MUSIC, WITH IT)",21.858,22.358,MUC(511):C+,"ENG(101)/KIS(102)/MAT
A(121)/MAT
B(122)/HAG(311)/GEO(312)
/CRE(313)/IRE(314)/HRE(31
5)/SEE(316)/HSC(441)/ARD(
442)/CMP(451)/FRE(501)/G
ER(502)/ARB(503)/KSL(504)
/MUC(511)/ACC(561)/COM
(562)/BST(565):C+",,
1057163,EGERTON UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE (STATISTICS),26.311,19.914,MAT A(121):C+,,,
1079163,KIRINYAGA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE (STATISTICS),18.831,19.914,MAT A(121):C+,,,
1091163,TAITA TAVETA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE (STATISTICS),18.831,19.914,MAT A(121):C+,,,
1093163,UNIVERSITY OF EMBU,Pure Sciences,BACHELOR OF SCIENCE (STATISTICS),18.831,19.914,MAT A(121):C+,,,
1166163,SOUTH EASTERN KENYA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE (STATISTICS),18.831,19.914,MAT A(121):C+,,,
1176163,LAIKIPIA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE (STATISTICS),18.831,19.914,MAT A(121):C+,,,
1263163,UNIVERSITY OF NAIROBI,Pure Sciences,BACHELOR OF SCIENCE (STATISTICS),35.192,33.673,MAT A(121):C+,,,
1249163,"JOMO KENYATTA UNIVERSITY OF
AGRICULTURE AND TECHNOLOGY",Pure Sciences,BACHELOR OF SCIENCE IN STATISTICS,30.147,27.899,MAT A(121):C+,,,
1279163,MOUNT KENYA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE IN STATISTICS,18.831,19.914,MAT A(121):C+,,,
1240163,"MERU UNIVERSITY OF SCIENCE AND
TECHNOLOGY",Pure Sciences,BACHELOR OF SCIENCE STATISTICS,18.831,19.914,MAT A(121):C+,,,
1096164,GARISSA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE (APPLIED STATISTICS WITH,18.814,18.638,MAT A(121):C+,PHY(232):C,ENG(101)/KIS(102):C,
1600164,ALUPE UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE (APPLIED STATISTICS WITH,18.814,18.638,MAT A(121):C+,PHY(232):C,ENG(101)/KIS(102):C,
1118164,UNIVERSITY OF KABIANGA,Pure Sciences,BACHELOR OF SCIENCE (APPLIED STATISTICS WITH COMPUTING),18.814,18.638,MAT A(121):C+,PHY(232):C,ENG(101)/KIS(102):C,
1165164,MAASAI MARA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE (APPLIED STATISTICS WITH COMPUTING),18.814,18.638,MAT A(121):C+,PHY(232):C,ENG(101)/KIS(102):C,
1253164,MOI UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE (APPLIED STATISTICS WITH COMPUTING),18.814,18.638,MAT A(121):C+,PHY(232):C,ENG(101)/KIS(102):C,
1700164,BOMET UNIVERSITY COLLEGE,Pure Sciences,BACHELOR OF SCIENCE (APPLIED STATISTICS WITH COMPUTING),18.814,18.638,MAT A(121):C+,PHY(232):C,ENG(101)/KIS(102):C,
1246164,MURANG'A UNIVERSITY OF TECHNOLOGY,Pure Sciences,BACHELOR OF SCIENCE (APPLIED STATISTICS WITH PROGRAMMING),18.814,18.638,MAT A(121):C+,PHY(232):C,ENG(101)/KIS(102):C,
1114164,UNIVERSITY OF ELDORET,Pure Sciences,BACHELOR OF SCIENCE IN APPLIED STATISTICS WITH,18.814,18.638,MAT A(121):C+,PHY(232):C,ENG(101)/KIS(102):C,
1111164,KENYATTA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE (STATISTICS & PROGRAMMING),23.869,30.004,MAT A(121):C+,PHY(232):C,ENG(101)/KIS(102):C,
1580164,"KENYATTA UNIVERSITY - MAMA NGINA
UNIVERSITY COLLEGE",Pure Sciences,BACHELOR OF SCIENCE (STATISTICS & PROGRAMMING),18.814,18.638,MAT A(121):C+,PHY(232):C,ENG(101)/KIS(102):C,
1082164,"MASINDE MULIRO UNIVERSITY OF
SCIENCE & TECHNOLOGY",Pure Sciences,"BACHELOR OF SCIENCE (APPLIED STATISTICS, WITH IT)",18.831,19.914,MAT A(121):C+,,,
1229164,MASENO UNIVERSITY,Pure Sciences,"BACHELOR OF SCIENCE (APPLIED STATISTICS, WITH IT)",18.831,19.914,MAT A(121):C+,,,
1470164,KAIMOSI FRIENDS UNIVERSITY,Pure Sciences,"BACHELOR OF SCIENCE (APPLIED STATISTICS, WITH IT)",18.831,19.914,MAT A(121):C+,,,
1515164,TOM MBOYA UNIVERSITY,Pure Sciences,"BACHELOR OF SCIENCE (APPLIED STATISTICS, WITH IT)",18.831,19.914,MAT A(121):C+,,,
1080B61,CO-OPERATIVE UNIVERSITY OF KENYA,Pure Sciences,BACHELOR OF SCIENCE IN APPLIED STATISTICS,18.831,19.914,MAT A(121):C+,,,
1105B61,CHUKA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE IN APPLIED STATISTICS,18.831,19.914,MAT A(121):C+,,,
1073B61,RONGO UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE (APPLIED STATISTICS),18.831,19.914,MAT A(121):C+,,,
1079B61,KIRINYAGA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE (APPLIED STATISTICS),18.831,19.914,MAT A(121):C+,,,
1087B61,KISII UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE (APPLIED STATISTICS),18.831,19.914,MAT A(121):C+,,,
1263165,UNIVERSITY OF NAIROBI,Arts & Humanities,BACHELOR OF ARTS (PLANNING),18.392,24.026,MAT A(121):C+,PHY(232):C+,,
1229166,MASENO UNIVERSITY,Education,"BACHELOR OF EDUCATION (FRENCH, WITH IT)",26.243,27.406,FRE(501):C+,"ENG(101)/KIS(102)/MAT
A(121)/MAT
B(122)/HAG(311)/GEO(312)
/CRE(313)/IRE(314)/HRE(31
5)/SEE(316)/HSC(441)/ARD(
442)/CMP(451)/GER(502)/A
RB(503)/KSL(504)/MUC(511
)/ACC(561)/COM(562)/BST(",,
"PROG
CODE",INSTITUTION NAME,Other,PROGRAMME NAME,CUTOFF - 2023,CUTOFF - 2022,SUBJECT 1,SUBJECT 2,SUBJECT 3,SUBJECT 4
